"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
3.8066666666667,-32.9965998760933
3.81333333333337,-32.8781259663741
3.82000000000003,-32.7793467211398
3.8266666666667,-32.7007588967026
3.83333333333337,-32.6423600855622
3.84000000000003,-32.6043250836737
3.8466666666667,-32.5866954390606
3.85333333333337,-32.5895121817457
3.86000000000003,-32.6127203273272
3.8666666666667,-32.6561988653586
3.87333333333337,-32.7197627254627
3.88000000000004,-32.803164692132
3.8866666666667,-32.9060875288818
3.89333333333337,-33.0281636231864
3.90000000000004,-33.1690714938319
3.9066666666667,-33.3283464131738
3.91333333333337,-33.5046175684826
3.92000000000004,-33.6979530814453
3.9266666666667,-33.9077215672193
3.93333333333337,-34.1332517800477
3.94000000000004,-34.3737808908462
3.9466666666667,-34.6283519018132
3.95333333333337,-34.8958658283374
3.96000000000004,-35.1757688259231
3.9666666666667,-35.467120791185
3.97333333333337,-35.7692194563454
3.98000000000004,-36.0805190460353
3.9866666666667,-36.3999871566105
3.99333333333337,-36.7270925399836
4.00000000000004,-37.0601675644214
4.00666666666671,-37.3978109809703
4.01333333333337,-37.7390890227825
4.02000000000004,-38.0823652903298
4.02666666666671,-38.4262475368844
4.03333333333337,-38.7694202492741
4.04000000000004,-39.1105107062949
4.04666666666671,-39.4482000003495
4.05333333333337,-39.7815153965241
4.06000000000004,-40.1086869714374
4.06666666666671,-40.4284686580887
4.07333333333337,-40.7393830404963
4.08000000000004,-41.0401490498386
4.08666666666671,-41.3295052731869
4.09333333333337,-41.6061777700574
4.10000000000004,-41.8689454122466
4.10666666666671,-42.1166395894785
4.11333333333337,-42.3481498553951
4.12000000000004,-42.5624288607989
4.12666666666671,-42.7584982914713
4.13333333333337,-42.9354549604079
4.14000000000004,-43.0924764654836
4.14666666666671,-43.2288263350992
4.15333333333338,-43.3438586593672
4.16000000000004,-43.4370221795402
4.16666666666671,-43.5078637860616
4.17333333333338,-43.5560313600148
4.18000000000004,-43.5812757520417
4.18666666666671,-43.5834532553648
4.19333333333338,-43.5625271363708
4.20000000000004,-43.5185674819285
4.20666666666671,-43.4517511199247
4.21333333333338,-43.362360818643
4.22000000000004,-43.2507837841307
4.22666666666671,-43.1175094884697
4.23333333333338,-42.9631268668921
4.24000000000004,-42.788320924471
4.24666666666671,-42.5938687945958
4.25333333333338,-42.3806352895104
