File Path: C:\Users\Administrator\Desktop\New folder (2)\Test Run 181 09-7-22 10 52 09 AM\DAQ- Time, … - (Timed).txt   
Test: ASEN3112_20in-lb-return_FinalFall2021
Test Run: Test Run 181
Date: 9/7/2022 10:38:04 AM


Time 	Torsional Angle 	Torsional Epsilon 3550 Torsion 	Torsional Torque 	Axial Epsilon 3550 Axial 
sec	°	°	in·lbf	in
663.140625	47.2784430701554	-0.0512273625884923	-6.81831163760224	-2.87811321582048E-05
663.150390625	47.2783440324124	-0.0517253327377101	-7.00657049065637	-3.04887420297316E-05
663.16015625	47.2812810137552	-0.0528385068299314	-6.92938055202524	-3.26654376688631E-05
663.169921875	47.2806560514462	-0.0529252582365072	-6.81213302401653	-3.11078160955831E-05
663.1796875	47.2769540889165	-0.0523575221071971	-6.58287333012552	-2.76532266901437E-05
663.189453125	47.2781288814536	-0.0517745881399751	-6.72890374382723	-2.96210630476994E-05
663.19921875	47.2767730889035	-0.052074139292798	-6.7315129841615	-3.1124314114632E-05
663.208984375	47.2801369570693	-0.0520292261299364	-6.56977226371606	-3.16151503227054E-05
663.21875	47.278972409816	-0.0526141344487151	-6.82890158715138	-3.01786432764069E-05
663.228515625	47.2784191644933	-0.0530595975186953	-7.40944437288675	-3.05596105551279E-05
663.23828125	47.2772853530912	-0.0525827816125926	-7.14273105449683	-3.01096501362471E-05
663.248046875	47.2764998813368	-0.0517744747481628	-6.61336599097488	-3.15679031471547E-05
663.2578125	47.2800276740426	-0.0517917136386975	-6.37574417242991	-2.96660588657945E-05
663.267578125	47.2804067495415	-0.052180810972766	-6.74946483198494	-2.97534276481695E-05
663.27734375	47.2822543157118	-0.0527036939701739	-7.19627587363298	-3.13129268446158E-05
663.287109375	47.2804716363386	-0.0521571554396719	-7.0479659355713	-2.96131877724643E-05
663.296875	47.2797442211921	-0.0517648931400168	-6.63205323730741	-3.13024264776357E-05
663.306640625	47.2782791456153	-0.0521451825983061	-6.28698199441899	-2.7590604936342E-05
663.31640625	47.2780298437107	-0.0529349865869985	-6.26026497713459	-3.02180151767226E-05
663.326171875	47.2818718251183	-0.0533166334119831	-6.89491283538965	-3.10916940487534E-05
663.3359375	47.2820425798475	-0.0532167552355979	-7.20736593637195	-3.07298476428965E-05
663.345703125	47.2787435984788	-0.0526116231535763	-6.98048019749594	-2.88707500601056E-05
663.35546875	47.2778078625627	-0.0522021919995058	-6.59538987605572	-2.91444779770789E-05
663.365234375	47.2756153718394	-0.0520231596679742	-6.10448024604901	-3.17565136392086E-05
663.375	47.2796144475979	-0.052135424232335	-5.96034477599483	-3.00672771719671E-05
663.384765625	47.2818752402129	-0.0521900390652615	-6.40663513017624	-2.87807584239154E-05
663.39453125	47.2823021270359	-0.052486395237018	-7.12580897560433	-3.09660790447906E-05
663.404296875	47.280024258948	-0.0527170875442477	-7.38383256354823	-2.83641677774218E-05
663.4140625	47.2785011267633	-0.0524826266267831	-6.74924695566912	-3.0373625154819E-05
663.423828125	47.2792968438015	-0.052176101877499	-6.18983711747731	-2.94020838472226E-05
663.43359375	47.2799525419618	-0.0518221793506408	-6.11690499905198	-2.98895430191125E-05
663.443359375	47.2855908631209	-0.0526964969251412	-6.16417202603734	-3.0226264186247E-05
663.453125	47.2852971649866	-0.0523054018941429	-6.44864200039392	-3.02783855730686E-05
663.462890625	47.2857103914313	-0.0518401019271032	-6.59807561049603	-3.24974519385501E-05
663.47265625	47.2813834665927	-0.0516324314928395	-6.88948650177091	-3.05599865273471E-05
663.482421875	47.2795188249495	-0.0524044529773084	-6.94321965467158	-3.13582963970003E-05
663.4921875	47.2828382968857	-0.0520160526693807	-6.76357614813968	-3.16271478647729E-05
663.501953125	47.2837057309102	-0.050975412651495	-6.7821557751782	-2.90503618361265E-05
663.51171875	47.283961863004	-0.0518107034322175	-6.91686136836724	-2.91204784170843E-05
663.521484375	47.2830124667095	-0.0528309329238752	-6.9472680392905	-3.09154570709862E-05
663.53125	47.2786479758305	-0.0525355139020975	-6.85498027430952	-3.18438801836538E-05
663.541015625	47.2804921269061	-0.0522078749303379	-6.41675556417797	-3.09889529260573E-05
663.55078125	47.2807380137162	-0.0512922994113985	-6.33986052351426	-2.88043820116908E-05
663.560546875	47.2842453158546	-0.0522068677442398	-6.52746310989313	-3.088695927194E-05
663.5703125	47.2833676365463	-0.052767340127451	-6.82396323317462	-3.03800010170369E-05
663.580078125	47.2811580703501	-0.0519207868717167	-7.17100011081547	-3.01160237605351E-05
663.58984375	47.2816054477407	-0.0517423615198866	-7.15280031657935	-2.94122060040536E-05
663.599609375	47.2802940514202	-0.0516055109425596	-6.92200177229306	-2.94467036930984E-05
663.609375	47.2844092403946	-0.0517687251162645	-6.98612387988494	-3.08475873716243E-05
663.619140625	47.2854952404725	-0.0519063961167046	-6.93251575528172	-3.14032922150954E-05
663.62890625	47.2845253536105	-0.0515924508738163	-6.95070077824219	-2.75272379518914E-05
663.638671875	47.2845697498401	-0.0511926780341178	-6.71633127806778	-2.77098463160168E-05
663.6484375	47.2802667306635	-0.0510952644621252	-6.39880899181011	-3.0539364003536E-05
663.658203125	47.2845355988942	-0.0519833591418295	-6.50268271235542	-3.00522785659354E-05
663.66796875	47.2840130894228	-0.0523996871861352	-6.68006885144085	-3.03421307676683E-05
663.677734375	47.2855703725534	-0.052095740433056	-6.85262794866243	-3.00571527772062E-05
663.6875	47.2861680141057	-0.0521202930954892	-7.13171168286275	-3.02123912589432E-05
